title,subtitle,,
"Focado no Brasileiro, Cuca adia planos do Palmeiras na Copa do Brasil","Verdão vai enfrentar o Grêmio nas quartas de final da competição nacional. Para o treinador, decidir em casa contra os gaúchos, no fim de outubro, é indiferente",,
Grupo hacker vaza documentos de mais seis atletas nos arquivos da Wada,"Prontuários médicos de cinco britânicos e um suíço são divulgados pelos russos do ""Fancy Bears"": Nile Wilson, Harry Aikines-Aryeetey e Steve Cummings estão na lista",,
Denílson espera ganhar vaga entre ,"No clube desde julho, jogador tem treinado bem e ganhado a confiança de Mano",,
"Reprovado nos exames, Chris Bosh não tem previsão de voltar a jogar","Miami Heat divulga nota lamentando ausência do pivô, que tem sofrido com a presença de coágulos de sangue em seu corpo ",,
"Dante admite surpresa com o Nice e vê Balotelli ""disposto a limpar imagem""","Dois anos após 7 a 1 na Copa, zagueiro vê injustiça em quem ainda coloca a culpa da derrota em suas costas. E deixa em aberto possibilidade de voltar ao futebol brasileiro",,
"Com trauma no joelho direito, Kelvin é dúvida para a partida contra o Vitória","Atacante será reavaliado pelos médicos são-paulinos nesta sexta-feira. Caso fique fora, Luiz Araújo, Robson e David Neres são alternativas do técnico Ricardo Gomes",,
"Na luta contra o Z-4, Cruzeiro encara ","Times já se enfrentaram no Estádio Kleber Andrade, em Cariacica, no Brasileiro de 95",,
Fracassos nos rivais e idioma fazem Corinthians descartar técnico gringo,Presidente Roberto de Andrade acredita que língua é um enorme obstáculo para que um treinador estrangeirodê certo no clube. Palmeiras e São Paulo tiveram problemas,,
"Micale chama Lyanco, do São Paulo, e Vizeu, do Fla, para torneio sub-20","Quadrangular preparatório para Sul-Americano será disputado em outubro, no Chile",,
"Sem chance de Jesus na Libertadores, Palmeiras inicia procura por substituto","Nem a provável classificação do clube para a competição de 2017 abre chance de permanência do jovem atacante, que se apresentará em janeiro ao Manchester City",,
"Após trauma em 2015, Santos vive dilema na reta final da temporada","No ano passado, o Peixe, já comandado pelo técnico Dorival Júnior, decidiu não poupar titulares e não conseguiu a vaga na Libertadores de 2016",,
Em branco: BBC e MSN não marcam gols pela primeira vez no Espanhol,Última rodada do Campeonato Espanhol é a 29ª a ter os dois trios em campo. Mas a única até agora sem que os seis jogadores de Real e Barça não balancem as redes,,
"Inter tira lições de ""laboratório"" por vaga e deve ter nova cara contra Z-4","Após vaga nas quartas da Copa do Brasil, treinador aprova time em derrota, e esquema no 4-2-3-1 deve seguir contra o Atlético-MG, com Alex na lateral esquerda",,
Vulcão e falta de neve: as curiosidades do Brasileiro de Snowboard... no Chile,"Disputa começa sexta e vai até segunda em Corralco, aos pés do vulcão Lonquimay; competição pode ter campeão sem vencer, e atleta asiático na Copa Sul-Americana",,
"Fraturou. E agora, Luis Ricardo? Pé para o alto, muleta, Puskas e paciência","Quase três semanas após lesionar o tornozelo no jogo contra o Grêmio, lateral do Bota, que ainda não apoia o pé esquerdo no chão, relata sua dura rotina de enfermo ",,
Zé Roberto confirma permanência e mira Tóquio: ''Tenho coisas a fazer'',"Ainda frustrado com eliminação precoce no Rio, treinador prevê renovação da equipe para 2020, mas crê que Sheilla e Fabiana podem voltar atrás sobre aposentadoria",,
O ano não acabou: 5 razões para motivar o Vasco no fim da temporada,"Eliminação na Copa do Brasil tira maior sonho de 2016, mas resta confirmar",,
"Análise: três meses depois, Rafael Vaz empolga e se torna absoluto no Fla ","Com brilhos raros no Vasco pela vocação ofensiva, zagueiro mostra nova postura defensiva, diminui média de gols e mantém qualidade em passes e chutes",,
Processo contra Neymar e o pai é reaberto pela Justiça da Espanha,"Investigação, que tinha sido arquivada, avalia possível fraude na transferência para o Barcelona. Em nota, empresa do pai do jogador diz: ""Continuamos tranquilos""",,
Corinthians diz ter pago R$ 50 mi em atrasados somente com o futebol,Direção calcula que gastou R$ 30 milhões só com direitos de imagens de jogadores e salários de treinadores. Presidente crê em redução de até R$ 140 mi no déficit ,,
Isaquias Queiroz é campeão brasileiro da categoria C1 1000m em Curitiba,"De volta às competições após Olimpíada, baiano fatura título no Parque Iguaçu. Prata na Rio 2016 com Isaquias, Erlon de Souza leva taça do C2 1000m ao lado de Ronilson",,
"""Clube precisa gerenciar melhor"", critica Bauza, após corte de Messi","Técnico reclama pelo fato de o astro ter feito cinco jogos pelo Barcelona em duas semanas e lembra, que a pedido dos catalães, poupou o craque contra a Venezuela",,
Ex-são-paulinos Alan Kardec e Aloisio marcam em empate no Chinês,"Fernandinho, ex-Flamengo, faz bela jogada para Alan Kardec abrir o placar, mas ",,
Talismãs pelo título: conheça os três itens da sorte de Cuca no Palmeiras,Já reparou que o técnico do Verdão tem usado a mesma calça em todos os últimos jogos do líder no Campeonato Brasileiro? Não se trata de uma mera coincidência,,
Tudo Menos Futebol: Robinho brinca em quiz e fala sobre vida de papai,"Vivendo grande fase no Atlético-MG, atacante mostra dotes musicais com pandeiro",,
"Flu acerta empréstimo de Samuel para o Hatta Club, dos Emirados Árabes","Atacante de 25 anos, peça importante no tetra brasileiro em 2012, será ser cedido pela quinta vez pelo Tricolor. Viagem para Dubai está marcada para o fim de semana",,
"Livro relata ameaça de Mourinho a Wenger: ""Vou quebrar a cara dele""","Jornal exibe trecho de publicação em que português teria demonstrado ira contra o francês, que evita polemizar: ""Não li o livro e certamente não estou pensando em ler""",,
"Arbitragem, gramado, gandulas: as reclamações cariocas em Itaquera",Dupla Fla-Flu reclama até mesmo do posicionamento do aquecimento dos reservas corintianos. Queixas vêm de edições passadas do Brasileirão,,
Show pode alterar local e data do clássico Atletiba na Arena da Baixada,Cronograma de montagem do palco de show do cantor Andrea Bocelli pode começar antes  do jogo previsto para o dia 16. Concerto acontece no dia 19 de outubro,,
"Autuori encerra polêmica sobre pênalti de Weverton: ""Determinação minha""","Técnico do Atlético-PR pede a palavra durante entrevista nesta sexta e explica que deu a ordem para goleiro cobrar um dos pênaltis contra o Grêmio, pela Copa do Brasil",,
"Muito debilitada, Cyborg bate o peso e confirma presença no UFC Brasília ","Brasileira vai logo cedo à tomada oficial de pesos e crava 64kg, utilizando a libra de tolerância. Lina Lansberg se pesa mais cedo e não tem problemas para bater 63,5kg",,
Quartas da Copa do Brasil ficam sem clássicos regionais, veja dias e horários,"Juventude, Inter, Palmeiras e Cruzeiro decidem vaga em casa; semifinais podem ter",
Procuradoria analisa imagem e deve denunciar Henrique por gesto obsceno,Atacante deve ser enquadrado 258a e poderia perder de duas a seis partidas ,,
AFA confirma corte de Messi de jogos da Argentina contra Peru e Paraguai,"Camisa 10 tem lesão na coxa direita, deve voltar aos gramados somente em três semanas e desfalcará seleção argentina nas próximas duas rodadas das eliminatórias",,
"Falcão rebate críticas sobre seu poder na seleção: ""Não tem cabimento""",Camisa 12 diz que tinha compromisso de provar para si que ainda tem condições de jogar e que há pouco tempo de preparação para disputar a Copa do Mundo,,
"Observado por europeus, Jorge ","Clube inglês treinado por Pep Guardiola, a futura casa de Gabriel Jesus, do Palmeiras, acompanha o lateral, que já recebeu outras consultas",,
Corinthians promove Léo Jabá e mais três jogadores do sub-20, veja a lista,"Reunião entre Fábio Carille e Osmar Loss define promoção de quatro atletas do elenco vice-campeão brasileiro: Jabá, Ameixa, Rodrigo Figueiredo e Carlinhos",
"Lansberg ignora drama de Cyborg com peso: ""Esse é um problema dela""","Sueca diz acreditar que rival consiga bater o peso, mas mostra despreocupação com a situação da adversária: ""Não me importo. Ela faz isso há anos e é parte do jogo""",,
Cartoleiro esquece de escalar time,"Antonio Zuza revela que não tinha verificado pontuação e que, ao receber contato da equipe do GloboEsporte.com, pensou se tratar de um trote: ""Daqueles de presidiários""",,
Rival de Barão no UFC Brasília usa vaias para se preparar mentalmente,"Brasileiro acredita que dentro do octógono isso não faz diferença e brinca: ""Não tem o 'Uh vai morrer' e nem a paraíbagem"". Evento será realizado neste sábado",,
"De volta aos gramados, Dátolo diz ","Argentino não atuava desde a partida contra o Botafogo, em junho. Além da lesão, meia disse ter passado por problemas pessoais que o afastaram, mas comemora volta",,
Estado anula embargo da obra de construção do instituto de Medina,"Responsáveis pela obra na praia de Maresias, em São Sebastião (SP), apresentam documentos que comprovam a inexistência de dano ambiental no local",,
Vasco vai propor mais um ano de contrato a Marcelo Mattos,"Eurico confirma intenção de estender vínculo do volante, que lesionou joelho direito e só volta a jogar em 2017",,
"Em busca do tricampeonato na França,","Vencedor da etapa em 2015 e 2011, quando tornou-se o mais jovem surfista a vencer uma etapa na elite, paulista de Maresias pode assumir a liderança do CT: veja baterias ",,
"Para provar irregularidade do Bota-PB, Remo contrata advogado do caso ""Flu""","Escritório Bittencourt & Barbosa, que livrou o clube das Laranjeiras do rebaixamento no episódio da Lusa e de Hevérton, será oficializado nesta sexta-feira, em coletiva ",,
"Ex-São Cristóvão lembra de ""fuga"" de Ronaldo contra o Fla: ""Nunca jogava""","Primeiro parceiro de ataque do Fenômeno, que comemora 40 anos nesta quinta-feira, lembra de ""artes"" do ex-atacante e diz: ""Contra o Fla, só chegava no segundo tempo""",,
"Cyborg diz que ""falta bastante"" peso a perder, mas esconde: ""Missão secreta""","Lutadora não revela quanto precisa cortar até a pesagem oficial, na manhã de sexta, e se prepara para a última etapa do processo, nesta madrugada: ""Vai ser uma guerra""",,
"Após prata com Ágatha na Olimpíada, Bárbara fará dupla com Fernanda Berti","Jogadoras fazem anúncio oficial na terça-feira, quando realizam seu primeiro treino juntas na Praia do Leblon, na Zona Sul do Rio, sob o comando de Rico de Freitas",,
"À espera de Lucho, Autuori convoca torcida para jogo contra a Ponte Preta","Meia deve estrear com a camisa do Furacão no domingo, diante da Macaca, e Autuori destaca potencial do reforço. ""Nos treinos, ele tem enchidos os olhos de todos nós""",,
"Mano ajusta meio-campo e desafia ""banca"" invicta do Fla, em Cariacica","Para treinador do Cruzeiro, a vitória no Espírito Santo é um grande desafio, diante de adversário que está brigando na ponta da tabela",,
Guerrero admite falta de ritmo e mostra alívio em voltar com vitória,"Capitão contra Palestino, atacante vibra com boa fase do time e diz que Diego lhe deixa com mais liberdade: ""Não gosto de ficar enfiado na frente""",,
Rodriguinho aponta similaridade entre treinos de Carille e Tite no Corinthians,"Meia, que marcou o gol da vitória alvinegra na classificação na Copa do Brasil,",,
"Ex-Timão, Luciano faz gol na estreia, e Leganés bate o La Coruña de virada","Brasileiro marca o primeiro do time visitante por 2 a 1, com assistência do meia Gabriel, que desempata e dá o triunfo ao clube caçula da liga espanhola",,
"Sérgio Xavier elogia Emerson Sheik: ""Zé Ricardo ganhou mais um jogador""",Comentaristas acreditam que atacante pode ser uma alternativa importante para,,
Zé Roberto segue no comando da seleção feminina por mais um ciclo,"Planejamento será apresentado pelo treinador durante entrevista coletiva marcada para esta sexta-feira, na sede da Confederação Brasileira de Vôlei, no Rio de Janeiro",,
Robinho nos braços do povo: torcida do Galo invade aeroporto e faz festa,"Mais de 200 atleticanos comparecem ao desembarque do Atlético-MG, após classificação na Copa do Brasil; Robinho é o jogador mais assediado",,
Eurico Miranda cobra punição a árbitro:,"Presidente convoca entrevista coletiva para reclamar de atuação de Jean Pierre Gonçalves Lima em empate com o Santos, que eliminou o Vasco na Copa do Brasil",,
"Após cobrança do Flu, Corinthians não teme pressão sobre árbitro domingo",Presidente Roberto de Andrade diz que não se preocupa com desempenho do juiz na segunda partida seguida contra o Tricolor carioca. Gaúcho Anderson Daronco apita,,
"Bauza alfineta Barcelona após lesão de Messi: "" Eles não cuidam muito...""",Técnico da Argentina lembra mensagens dos catalães pedindo cuidado com o astro,,
"Cotado no Timão para 2017, Eduardo nega contato: ""Foco na Ponte Preta""","Em nota oficial divulgada pela Macaca, treinador rebate especulações e garante que não tem nenhuma conversa com outro clube para 2017; contrato vai até dezembro",,
"Perto do jogo 600 pelo Sport, Magrão projeta fim de carreira para 2017","Aos 39 anos, goleiro se tornará o jogador de Pernambuco com mais partidas por um mesmo clube e deixará Givanildo Oliveira, com 599 pelo Santa Cruz, para trás",,
"Unai Emery chama a atenção de Ben Arfa em treino: ""Você não é o Messi""","Imprensa francesa diz que relação entre treinador e jogador é péssima, e jornal ""L'Equipe"" relata bronca em atividade: ""Não pode ganhar um jogo como ele""",,
"Em alta, Muralha agita rede com memes em situações inusitadas","Goleiro do Flamengo, que salvou time contra o Palestino já nos acréscimos, cai nas graças da torcida e vira personagem do 7 a 1, de casamento e outras cenas",,
Chance no Palmeiras e volta à seleção: Barrios comemora retomada,"Convocado pelo técnico Francisco Arce para jogos das Eliminatórias Sul-Americanas, atacante tenta mostrar serviço no Verdão: ""Sei que tipo de jogador sou""",,
"Casemiro sofre fissura, e jornal afirma que o volante ficará três semanas fora","Real confirma contusão no perônio, e jogador deve desfalcar Seleção nas eliminatórias",,
Pode isso? Arbitragem confunde nova regra e anula pênalti legal, veja vídeo,Árbitro anulou pênalti e deu tiro livre indireto ao adversário após companheiro de time invadir a área. Nova regra da CBF não cita essa atitude como passível de anulação,
"Por dívida com fornecedor, Justiça bloqueia R$ 9,8 mi do Comitê Rio 2016","Euromedia, que foi contratada pela organização dos Jogos para fornecer faixas e banners para decoração de áreas esportivas, entra com ação e tem pedido acatado ",,
Tottenham pede que torcedores não usem camisas do clube contra o CSKA,"No primeiro encontro após equipes inglesas e russas após incidentes entre torcidas na Eurocopa, Spurs fazem alerta: ""bandeiras e faixas são bem-vindas no estádio""",,
"Maior legado olímpico da história, Barcelona é referência para a Rio 2016","Membros do Comitê Organizador dos Jogos de 1992 dão a receita: planificar bem, acreditar na vitória e rentabilizar as instalações. Conheça essa história de sucesso",,
"Por lesão, Marcelo deve desfalcar o Real por duas semanas, afirma jornal","Se confirmada a gravidade do problema na panturrilha direita, lateral será cortado da Seleção, que joga pelas eliminatórias da Copa nos próximos dias 6 e 11 de outubro",,
"Salvador, Grohe chora, revê carreira",Goleiro supera falha e vira herói em classificação do Grêmio na Copa do Brasil,,
De Bento Ribeiro para o mundo: Fenômeno faz 40 anos... e 4 dias,"As histórias de Ronaldo até virar Ronaldinho: registrado com atraso, herói do penta tentou a sorte no Flamengo e foi recusado por São Paulo e Botafogo antes de brilhar",,
"Pezão e Roy Nelson trocam encarada por abraço em ""Media Day"" do UFC","Francisco Massaranduba e Paul Felder fazem a encarada mais dura, enquanto Cris Cyborg e Lina Lansberg, responsáveis pela luta principal, mostraram tranquilidade",,
Daniel Carvalho deixa o Goiás e ,"Meia de 33 anos anuncia saída do clube em rede social, agradece pela oportunidade no time esmeraldino e diz que ainda não sabe se vai continuar como jogador de futebol",,
Gabigol é apresentado oficialmente e foge de comparação com Ronaldo,"Apresentado no dia do aniversário do Fenômeno, ex-Santos é lembrado da herança brasileira no Inter de Milão, mas avisa: ""Sou o Gabriel e quero fazer minha história""",,
"Parado há 10 meses, Formiga deixa pensamento em cinturão para 2017","Lutador peso-mosca, ao contrário dos companheiros de divisão, aprova luta do campeão contra vencedor do TUF 24, e elogia adversário de sábado no UFC Brasília",,
"Ricardinho ""Fenômeno"" supera lesão e ouve conselho do pai em gol do ouro","Camisa 10 e capitão da Seleção de Fut5 fala sobre o protagonismo que deu ao Brasil o tetra em Paralimpíadas, a sequência da carreira e até sobre a relação com a música",,
Gráficos comparam favoritismo entre Nico e Lewis nas últimas seis corridas,Dados das temporadas de 2014 e 2015 analisam situação de dupla da Mercedes na mesma época do campeonato em que se encontram hoje, Veja quem leva vantagem ,
"Boca fechada: com pontos, Muralha não fala e nem sorri na volta ao Rio","Goleiro não consegue dar entrevista para comentar sua grande atuação contra o Palestino, pela Sul-Americana",,
Grohe revela defesa na intuição diante de Weverton e torcida para não cobrar,"Goleiro do Grêmio diz que não sabia como o arqueiro do Atlético-PR bate pênaltis e lembra que estava contando os cobradores, esperando que não chegasse sua vez",,
A despedida do mito: relembre como foram os cinco Mundiais de Falcão,"Das batidas na trave em 2000 e 2004 aos títulos de 2008 e 2012, ala viveu momentos inesquecíveis pela seleção. Craque é o maior artilheiro da história da Copa do Mundo",,
"Durinho responde Trator sobre jiu-jítsu: ""Como comparar carro normal com F1""",Peso-leve niteroiense gosta de ouvir que adversário se considera no seu nível na luta agarrada e pretende impor primeira derrota por finalização da carreira do paraense,,
"Thiago Maia vê evolução e lamenta banco na Seleção: ""Não treina muito""","Após bom desempenho contra o Vasco, volante relembra lado ruim de vestir a camisa do Brasil, mas comemora retomada para rendimento ideal: ""Sabia que podia melhorar""",,
"Estrela de Renato: volta tem emoção, papo no túnel e confiança em herói ",Noite do novo técnico tem classificação suada na Copa do Brasil e poucas mudanças,,
Barcelona anuncia a renovação de contrato com Busquets até 2021,Jornal aponta que cláusula de rescisão do jogador espanhol é de R$ 715 milhões,,
Dicas econômicas do Cartola para a rodada#27: um time por 101 cartoletas,"Defesa do Atlético-PR volta a ser a base das dicas econômicas do Cartola com Atlético-MG, Corinthians, Figueirense, Flamengo, Palmeiras, Santos e São Paulo",,
"Roger perde força, e Corinthians quer contratar técnico com mais experiência",Diretoria traça perfil e busca treinador que tenha currículo maior para assumir a vaga deixada por Cristóvão Borges. Efetivação de Fábio Carille é considerada improvável,,
"Sob ofensas de dirigente, árbitro deixa São Januário com escolta policial","Assessor especial da presidência, Eurico Brandão chama Jean Pierre Gonçalves Lima de vagabundo e bandido após jogo com o Santos. Vascaínos apontam erros decisivos",,
"Indignado, Peter Siemsen solta o verbo contra arbitragem: ""Vergonhoso""",Presidente do Flu reclama das decisões do juiz na derrota para o Corinthians e relembra lances de jogos em anos anteriores em que se sentiu prejudicado,,
"Levir reclama de decisões em lances capitais: ""Foi 6 a 0 para o Corinthians"" ","Logo após presidente Peter Siemsen soltar o verbo contra o juiz Rodolpho Toski Marques, treinador diz que interpretações do juiz foram sempre para o adversário",,
"Gustavo Henrique, Dorival e Modesto são punidos pelo STJD por protestos","Zagueiro e técnico pegam dois jogos de suspensão, enquanto presidente do Santos ficará 90 dias afastado de suas funções e pagará R$ 40 mil de multa. Cabe recurso",,
"Idolatria máxima: mesmo eliminado, Falcão é jogado para o alto por rivais ",Jogadores iranianos tietam o camisa 12 após eliminarem o Brasil nas oitavas de final da Copa do Mundo da Colômbia. Craque se despediu de Mundiais nesta quarta-feira,,
"Herói da vitória, Sheik revela: ""Perdi sete quilos nos últimos três meses""","Atacante afirma que entende fato de ter perdido espaço com Zé Ricardo, destaca força do elenco rubro-negro e lembra primeira passagem pelo Fla, iniciada em 2009",,
"Robinho comemora classificação emocionante: ""Com a cara do Galo""","Atacante, autor do gol de empate contra a Ponte Preta, acredita que o Atlético-MG tem elenco forte o suficiente para disputar Copa do Brasil e Brasileirão",,
UFC anuncia Tim Boetsch x Rafael Sapo no dia 12 de novembro em NY,"Brasileiro, que é o 14º colocado no ranking peso-médio, enfrenta ""O Bárbaro"" em evento histórico, que marcará o retorno do MMA ao Madison Square Garden",,
"Vaiado, Henrique Almeida faz gesto obsceno para torcida do Grêmio",Atacante é substituído por Guilherme aos 16 minutos do segundo tempo ,,
"Falcão faz golaço, mas Brasil cai para Irã nos pênaltis e está fora do Mundial","Camisa 12 marca 3 vezes na partida, mas iranianos conseguem empate heroico por 4 a 4 e vencem nas penalidades. País amarga sua pior campanha na Copa do Mundo",,
"Taça com dono: TJD rejeita denúncia, e River-PI é campeão estadual de 2016","Após quatro meses de indefinição jurídica, comissão disciplinar do tribunal extingue processo do Parnahyba, e título do Campeonato Piauiense ganha endereço tricolor ",,
"Grohe vira herói após falha e chora ao deixar campo da Arena: ""Não é fácil""",Goleiro se redimiu e garantiu classificação do Grêmio na Copa do Brasil ,,
"CBF libera, e Atlético-GO x Joinville reabre o novo Olímpico de Goiânia","Com laudos entregues, duelo entre Dragão e JEC é transferido do Serra Dourada ",,
Joanna Maranhão comemora acusação do MPF contra a CBDA,Nadadora conta que foi convidada a depor sobre a Confederação Brasileira de Desportos Aquáticos em 2015 e que investigação alimenta esperança de mudança,,
"Homens rendem roupeiro com faca e assaltam vestiário durante jogo, no AM","Segundo direção do Nacional, fato ocorreu durante o primeiro tempo de jogo contra o Princesa, pelo Amazonense, no estádio Gilbertão, na cidade de Manacapuru",,
"Fortuna de Angelina e Brad compraria CR7, Lionel Messi, Neymar e Suárez","Com os US$ 555 milhões acumulados pelos atores enquanto casados, poderiam também contratar o elenco de dez times da Série A ou construir o Parque Olímpico",,
"Weverton se defende após perder pênalti: ""Parece que o culpado fui eu""","Do céu ao inferno: goleiro pega três cobranças, mas para em Grohe e vê eliminação do time na Copa do Brasil. Camisa 12 disse que cumpriu ordem do banco de reservas",,
Comitê confirma buraco do tamanho de piscina no gramado do Maracanã,Estádio só deve ser entregue mesmo no dia 30 de outubro. Buraco tem seis metros de comprimento e 4 metros de largura,,
"Roth indica time misto com volta de Seijas, Brenner e Alex improvisado","Comandante esboça equipe para jogo da volta da Copa do Brasil, contra Fortaleza, com oito alterações em relação à formação da derrota por 1 a 0 para o América-MG",,
"São Paulo chega a Caxias, e Kelvin garante que pega Juventude","Atacante continua tratamento no joelho, mas diz, no desembarque, que não é problema para a decisão desta quinta-feira, pela Copa do Brasil",,
"Barcelona confirma lesão na coxa, e Messi será desfalque por três semanas",Craque será cortado da seleção argentina para jogos das eliminatórias da Copa,,
"Irritado com frequência de lesões, presidente do Sport afasta Mark ","João Humberto Martorelli optou pela saída do armador após tomar conhecimento do procedimento cirúrgico no dente do atleta, que tem contrato com o Leão até 2017",,
Daniel Alves marca em goleada que leva Juventus de volta à liderança,Lateral acerta chute de primeira na meia-lua em jogada ensaiada de cobrança de escanteio e balança a rede pela primeira vez com a camisa da Velha Senhora,,
CBDA diz que licitações foram feitas dentro da Lei e questiona investigação,"Acusada de fraudes pelo Ministério Público Federal em São Paulo, Confederação Brasileira de Desportos Aquáticos se defende e insinua uso político do inquérito",,
Lutadores de MMA: desafios e riscos de perder peso em pouco tempo,"Dietas restritivas em carboidratos, limitada ingestão de água e exercícios feitos em saunas são métodos utilizados por lutadores e que necessitam de muita cautela",,
Espanha pede desclassificação de britânico ajudado pelo irmão no triatlo,"Jonathan Brownlee foi carregado por Alistair nos metros finais da prova. Se o pedido for atendido, o espanhol Fernando Alarza herda a prata do Mundial",,
Patrocínio volta à camisa do Fla no domingo e permanece até dezembro,Empresa dona de aplicativo de comidas a domicílio que patrocinou Rubro-Negro entre o início de junho até o fim de julho fecha acordo até dezembro da atual temporada,,
"Após seis meses, Robben retorna ",Holandês entra na etapa final para fechar a conta na vitória por 3 a 0 sobre o Hertha,,
"Balotelli deita e rola, Nice atropela o Monaco e assume a ponta do Francês","Em ótima fase na França, atacante supera o número de gols da temporada passada",,
"Um mês após ouro, Bernardinho avalia resposta à seleção: ""Não me vejo fora""","Técnico reassume comando do Rio, revela conversas com CBV e volta a abrir caminho para cargo fora da comissão técnica: ""Eu continuo capitaneando o processo""",,
"Do ""Rey de Copas"" a um estreante: veja rivais brasileiros na Sul-Americana","Chape encara gigante argentino, e Coxa pega equipe que fará primeiro jogo oficial fora de seu país. Fla e Santa Cruz também estreiam na fase internacional do torneio",,
"Após tirarem roupas em protesto no Rio, técnicos são banidos por três anos",Tsogtbayar e seu assistente Bayaraa decidiram protestar contra arbitragem na Olimpíada e foram punidos. Federação de Wrestling da Mongólia pagará multa ,,
"Gremista provoca Inter e ""assombra"" Beira-Rio vestido de ""Fantasma da B""","Marlon Pedroso fez – e cumpriu – promessa a amigos colorados antes do revés por 1 a 0 para o América-MG, nesta segunda-feira, no Estádio Independência",,
Copa do Brasil: quem leva a melhor ,Saiba quem tem a vantagem no retrospecto dos confrontos deste meio de semana,,
Copa do Brasil: sorteio dos confrontos das quartas de final será na sexta-feira,No mesmo dia será definido também a ordem do mando de campo nos respectivos duelos. Partidas estão previstas para 28 de setembro (ida) e 19 de outubro (volta),,
Michael Bisping detona Weidman e aposta em Jacaré contra Rockhold,"Dono do cinturão dos médios manda All-American ""parar de ser frouxo"" e afirma ",,
"Coaracy nega fraude na CBDA e alega complô: ""Campanha contra a eleição""",Presidente da entidade diz que denúncias feitas pelo Ministério Público Federal são baseadas em mentiras e afirma que não renunciará ao cargo que ocupa há 27 anos,,
Palestino afasta religião do futebol e tem folha 11 vezes menor que a do Fla,"Presidente do clube que enfrenta o Fla nesta noite de quarta pela Sul-Americana é católico e diz que clube receberia judeus no elenco: ""Seria iniciativa maravilhosa""",,
Torcida do Belgrano chega em peso para primeiro confronto internacional,Argentinos encaram viagem de quase dois mil quilômetros para acompanhar time em primeira jornada fora do país. Torcedores formam filas para comprar ingressos,,
"Brasileiros marcam, e time de Felipão decide Copa da China com Jiangsu","Com gols de Paulinho, Ricardo Goulart e Alan, Evergrande bate rival local por 3 a 1 e vai à final contra equipe de Alex Teixeira e Ramires; Renato Augusto marca no Chinês",,
"Gabriel Jesus: ""Ligação de Guardiola foi importante para minha decisão""","Atacante do Palmeiras, que se apresenta em janeiro ao City, afirma que conversa com o treinador espanhol o deixou mais tranquilo para aceitar a oferta do clube inglês",,
Guardiola visita Lisboa e acompanha lateral-esquerdo do Benfica em ação,"Grimaldo, de 21 anos, foi revelado pelo Barcelona e está na mira do técnico do City",,
"Tite convoca o atacante Taison para a vaga de Douglas Costa, lesionado",Jogador do Shakhtar Donetsk ganha outra chance em jogos das eliminatórias ,,
Pato lembra de gols e vitória com o Milan e crê em surpresa contra o Real,"Antes de enfrentar os merengues, atacante brasileiro recorda dois gols e triunfo no Santiago Bernabéu em 2009 e quer que Villarreal mostre que pode vencer em Madri",,
"Uefa apresenta logo da Eurocopa de 2020, que terá jogos em 13 países",Entidade utiliza ponte como símbolo de integração entre os povos do continente ,,
"Ainda sem gols, atacante Gustavo faz tatuagem com a camisa do Corinthians",Centroavante desenha imagem dele com número 9 e data da estreia pelo Timão,,
"Com boa vantagem, Palmeiras usa elenco para avançar na Copa do Brasil","Verdão encara o Botafogo-PB nesta quarta-feira, na Paraíba, podendo perder por até dois gols de diferença. Cuca vai escalar time misto",,
"Gordinho do São Gonçalo ""ameaça"" artilheiros do país: ""Se derem mole...""","Com 22 gols e silhueta que chama atenção, Márcio Carioca comanda título da Série",,
MPF acusa CBDA de fraude e pede afastamento imediato de presidente,"Órgão ainda solicita à Justiça o bloqueio de bens de mais três dirigentes da entidade, que teria superfaturado materiais esportivos para a preparação de atletas olímpicos",,
"Fantasma, pressão e salvação: Timão joga seu futuro contra o Flu na arena","Mal em mata-matas em Itaquera, Corinthians se apega à vaga nas quartas da Copa do Brasil para aliviar momento de tensão e ainda sonhar com título nesta temporada",,
Kaepernick diz ter recebido ameaças de morte após se ajoelhar durante hino,"Após protestos contra a injustiça racial nos EUA, jogador do San Francisco 49ers fez revelação nesta terça-feira: ""Se algo assim acontecer, você provou o meu ponto""",,
30cm? Flagra mostra buraco enorme no Maracanã, campo fica pronto dia 16,"Muito prejudicado com a preparação da cerimônia de abertura da Paralimpíada, terreno ainda não começou a ser reparado. Fla e Flu tentam antecipar entrega",
"""Time da Virada"": a história da canção que embala o Vasco em novo desafio","Famosa música criada pela torcida vascaína foi inspirada na Beija-Flor e volta à tona para duelo com o Santos, pela Copa do Brasil. Ouça as versões na voz de Neguinho",,
Cueva assume responsabilidade por gols e se preocupa com desvantagem,"Vice-artilheiro do São Paulo com cinco gols, peruano diz gostar da pressão e crê na virada, mas admite dificuldade contra o Juventude por necessidade da virada",,
"Marcos Vinícius é vetado, e Mano lista 23 atletas para jogo contra o Botafogo","Meia sente dores no treino de terça, passa por exames, tem lesão na coxa esquerda constatada e vai ficar afastado das atividades por até oito semanas",,
Heber será julgado por empurrão em Dudu, pena vai de 15 dias a seis meses,Procuradoria do STJD analisa imagens e decide denunciar árbitro do clássico entre Corinthians e Palmeiras. Órgão confirma denúncia contra o Corinthians,
"Fàbregas, após gols: ""Calará alguns jornalistas que têm falado besteiras""",Volante desabafa depois de ganhar chance no time titular e decidir classificação,,
