title,subtitle
Rádio: PSG acerta o empréstimo ,"Franceses tinham proposta do Middlesbrough, mas prevaleceu a vontade do jogador"
Grêmio agenda reunião com Geromel para encerrar polêmica após propostas,Renato Gaúcho aposta que zagueiro seguirá na equipe durante a temporada 2017
"Análise: Trauco empolga, Romulo vai bem, e Fla inicia 2017 com cheiro novo","Lateral sente dificuldades na marcação, como no gol de Mosquito, mas com a bola no pé desequilibra contra o Boavista. Volante é discreto, mas cumpre função e erra pouco"
Amor além da vida: esposas recebem alianças de cinco jogadores da Chape,"Rangel, Gil, Danilo, Cléber e Kempes tiveram símbolo do casamento preservados em acidente que completa dois meses. Muitos telefones e passaportes foram recuperados"
"Federer bate Nadal em final de titãs na Austrália, leva 18º Slam e encerra jejum ","Após seis meses afastado por lesão, suíço vence batalha por 3 a 2 (6/4, 3/6, 6/1, 3/6 e 6/3), volta ao top 10 mundial e amplia coleção de Grand Slams no Aberto da Austrália"
West Ham acerta a venda de Payet para o Olympique por R$ 98 milhões,Jogador embarca para a França para realizar exames médicos e assinar contrato
"Titular, Gabriel Jesus enche os olhos da imprensa e de Guardiola: ""O futuro""","Brasileiro faz sua estreia como titular no Manchester City, dá assistência e recebe"
Rio de Janeiro derrota o Minas por 3,"Time de Bernardinho conquista pela terceira vez a competição em partida com belo duelo das gringas Anne e Hooker, mas Monique, Gabi e Fabi ajudam a fazer diferença"
Zé exalta reforços e estreia com vitória do Fla após tropeços na preparação,"Técnico lembra que derrotas em amistoso e jogo-treino não alterou planejamento antes de jogo contra o Boavista: ""Sabia que o trabalho estava sendo bem feito"
"Muricy exalta personalidade de Ceni: ""Tem sede de aprender e de ganhar""",Ex-treinador diz que treinador do São Paulo tem o que precisa para ser bem-sucedido
"Gritos, discussão e faltas técnicas: os ecos de um Vasco x Fla sem torcida","Com os portões fechados por falta de policiamento da PM, silêncio cria atmosfera diferente no clássico e sons da quadra predominam na Arena da Barra neste sábado"
"Micale volta a trabalhar com Matheus Sávio, Gabriel e Maycon entre titulares",Técnico prepara equipe para estreia no hexagonal final do Sul-Americano sub-20 no CT de vice-campeão da Libertadores e possível rival do Botafogo
Ágatha/Duda e Larissa/Talita fazem final da etapa de João Pessoa,"Com nova parceira, vice-campeã olímpica chega à decisão de uma etapa do Circuito Brasileiro de vôlei de praia"
Sporting vence com dois de Bas Dost,"Equipe sofre susto do Paços de Ferreira, mas volta a vencer depois de duas partidas"
Goiás acerta com veterano Juan e deve anunciá-lo nos próximos dias,"Jogador de 34 anos com passagens por Flamengo, São Paulo e que estava no "
"Em reencontro, Thiago Braz vence meeting, e Lavillenie fica em sétimo","Campeão olímpico faz sua melhor marca de início de temporada e vê francês, vice-campeão na Rio 2016, com dificuldades em torneio em casa, na cidade de Rouen"
Maurício recebe proposta do Hull City,"Meia brasileiro, que está na Rússia desde 2010, pode disputar Premier League pela primeira vez. ""Esperamos finalizar isso hoje ou amanhã"", explica empresário"
Oscar dá palestra para o Bangu e ganha presente de Loco Abreu,"Equipe alvirrubra enfrenta a Portuguesa neste domingo, em Moça Bonita, em sua estreia no Campeonato Carioca. Mão Santa vira fonte de inspiração"
"Mané perde pênalti, e Camarões elimina Senegal da Copa Africana","Após 0 a 0 no tempo normal e na prorrogação, senegalês tem cobrança defendida por Ondoa, camaroneses fazem 5 a 4 e vão à semifinal; Burkina Faso também avança"
"Vágner Love marca, mas Eto’o faz dois e garante virada do Antalyaspor","Brasileiro faz gol pelo terceiro jogo seguido, abre o placar para o Alanyaspor, mas camaronês garante 2 a 1 para o time da casa; Galatasaray goleia por 6 a 0"
"Com gols no fim, Porto vence Estoril e bota pressão no líder Benfica","André Silva abre placar aos 37 do segundo tempo, Corona amplia aos 46, Dankler desconta, mas Dragões fazem 2 a 1 e ficam a um ponto do primeiro colocado"
"Chicharito encerra seca, mas Gladbach consegue a virada com gol de Raffael","Mexicano volta a marcar após quase quatro meses, Bayer Leverkusen abre 2 a 0 em casa, mas leva três gols no segundo tempo e é derrotado por 3 a 2 pelo Borussia"
"Copa da Inglaterra: Walcott e Welbeck brilham, e Arsenal goleia Southampton","Após irem para final da Copa da Liga Inglesa, Saints jogam com time modificado e perde por 5 a 0 dos Gunners, com direito a hat-trick de Theo Walcott"
Martine Grael e Kahena Kunze vencem etapa de Miami da Copa do Mundo,Campeãs olímpicas levam título e mantém 100% desde conquista no Rio de Janeiro
Nepomuceno diz que negociação com,Presidente do Galo confirma conversas com representantes de Bruno Paulista e deixa decisão nas mãos do atleta
"Tockers brilha, e Red quebra série da INTZ; Remo arranca empate da Keyd","Intrépidos não perdiam série dentro do país desde a final do 2° Split do CBLoL 2015. No outro jogo do sábado, Yang e Revolta amargam nova partida sem vitória no ano"
"Valbuena perde gol inacreditável, e Lyon é derrotado pelo Lille em casa","Francês faria o gol de empate na reta final do jogo, mas consegue chutar por cima"
"Com polêmicas, reviravoltas e emoção até o fim, Vasco bate Fla por um ponto",Cruz-maltino vence por 78 a 77 com Arena da Barra sem torcida e decreta terceiro revés seguido do time da Gávea no NBB. Vasco tem superioridade recente no clássico
"Mais adaptado com pré-temporada, Nico escolhe jogar ""perto da área""","Atacante colorado afirma, porém, que pode atuar pelo lado caso seja pedido por Antônio Carlos; uruguaio quer entrar com tudo neste ano após decepcionar em 2016"
