Title,Subtitle
a época em que o brasil barrou milhares de judeus que fugiam do nazismo,"em julho de 1938, o cônsul do brasil em budapeste (hungria), mário moreira da silva, enviou ao ministro das relações exteriores, oswaldo aranha, uma circular secreta em que informava ter recusado a concessão de vistos a 47 pessoas ""declaradamente de origem semita"" (judeus) que buscavam migrar para o brasil. "
‘disputava comida com urubus’: o homem que transformou favela em potência do badminton,"bad o quê? com esta pergunta, um jovem recém-saído da fundação do bem estar do menor (funabem) reagia à pequena raquete e peteca apresentadas a ele por um professor."
como fazer amigos ao chegar a um novo país?,"para quem vive no exterior, a mudança de país vem acompanhada de uma série de desafios - de se acostumar com costumes culturais até encontrar um lugar para morar. mas um dos mais difíceis é conhecer pessoas novas. "
por que a dieta promovida por beyoncé pode não ser tão saudável assim,"a cantora americana beyoncé perdeu 29 kg após a gravidez dos gêmeos rumi e sir. foram 44 dias de uma dieta rigorosa, baseada em vegetais, frutas, sementes e livre de alimentos processados."
podcast ajuda a prender milionário foragido acusado de matar a mulher,"um milionário nascido no reino unido, suspeito de assassinar a esposa em sua casa na califórnia, foi preso depois de passar quatro anos foragido."
vodca atômica: o primeiro produto para consumo fabricado na zona de exclusão de chernobyl,"""essa é a única garrafa que existe - eu tremo só de pegar nela"", diz o professor jim smith, da universidade de portsmouth, no reino unido, erguendo cuidadosamente uma garrafa da ""vodca artesanal"" atomik."
infecção em usuários de lente de contato pode causar cegueira e até perda do globo ocular,"em 2016, em um dia de jogo do seu time do coração, o atlético mineiro, pela copa libertadores da américa, o engenheiro kaell braga, de 37 anos, repetiu uma ação muito comum no seu dia a dia: colocar as lentes de contato. "
"didi, o app chinês que quer superar o uber no brasil","qual é o aplicativo de transporte de passageiros mais usado no mundo? muita gente vai responder uber, mas os responsáveis ​​pelo didi afirmam que são eles - com uma média de 30 milhões de corridas diárias."
como a lua afeta o seu humor,"aficcionado por resolver enigmas, um engenheiro de 35 anos que chegou à clínica psiquiátrica de david avery precisou quebrar a cabeça para resolver uma questão que estava tirando ele mesmo do sério. "
"'mamihlapinatapai', a romântica palavra 'mais sucinta do mundo' de língua quase extinta da terra do fogo"," era primavera quando cheguei ao fim do mundo. mais precisamente, à cidade de ushuaia, na argentina. o dia estava frio e chuvoso, mas o céu abriu enquanto eu caminhava próximo ao parque nacional da terra do fogo, deixando o sol refletir nas águas glaciais e nas montanhas cobertas de neve."
o professor francês perseguido em sp por querer educar trabalhadores,"o período da república velha foi marcado por intensos conflitos e mudanças sociais no brasil. era uma época em que grandes donos de terras, obrigados a substituir a mão de obra escravizada pela assalariada, enfrentaram ondas de insatisfação de trabalhadores - e rebeliões - em vários pontos do país. uma época que produziu importantes figuras, mas que são desconhecidas pela história oficial."
a cidade que garante guardar o verdadeiro santo graal,"é difícil chegar na catedral de valência, na espanha, sem sentir certo fascínio. logo na entrada, fui recebido com ecos de canto gregoriano que reverberavam nas abóbadas. estendia-se diante de mim uma longa procissão de arcos guiando-me a uma plataforma baixa na outra ponta da catedral. e mais poucos degraus levavam até o altar, que estava protegido por uma meia cúpula impecavelmente adornada com esculturas e pinturas que retratavam cenas de anjos e apóstolos."
os médicos e enfermeiros que sofrem ameaças de morte enquanto combatem o ebola na áfrica,"""minha equipe foi atacada por fazer seu trabalho"", diz o médico pascal vahwere, que combate o ebola na república democrática do congo (rdc)."
"quem é ari ben-menashe, o misterioso ex-agente israelense contratado para convencer trump de solução para a crise na venezuela","nascido em teerã, ele foi um colaborador dos serviços de inteligência israelenses. forneceu armamentos para os aiatolás no irã. representou o polêmico ex-presidente do zimbábue robert mugabe, e, mais recentemente, a junta militar que governa o sudão. agora, defende nos estados unidos o que considera ser uma solução para a crise política na venezuela."
o país que usa o calor da internet para aquecer casas,"""a nuvem"" é um lugar real. as fotos que você publica no instagram, o feliz aniversário que escreve em um perfil do facebook e os programas de tv a que assiste no netflix não estão guardados em um conjunto de gotas no céu. eles ficam armazenados em servidores que estão conectados e organizados em torres dentro de armazéns gigantes."
"'zona sul consome drogas e quem paga o pato são as comunidades', diz eike sobre lições de bangu","""pobreza é relativo."" ""querer ser o homem mais rico do mundo"" foi ""frase estúpida"". ""ser um pavão no meio da comunidade miserável não tem graça nenhuma."" ""o brasil cresce que nem rabo de cavalo, para baixo e para trás."" ""não confio em empresário que não errou."" ""eu me considero sinceramente humilde."" "
as manobras que disfarçam a desigualdade salarial entre homens e mulheres,"jornalista em londres, kate (nome fictício) já vinha pensando em deixar seu emprego em um jornal de circulação nacional no reino unido. "
emojis: como um mesmo símbolo pode significar parabéns e sexo em diferentes culturas,"o dia do casamento pode ser um dos momentos mais intensos e difíceis de se expressar em emoções. por isso que, no grande dia do tenista andy murray, campeão olímpico e de wimbledon, o tuíte que ele escreveu para tentar captar esses sentimentos viralizou. "
os segredos que as microcasas escondem,um fenômeno curioso tem se espalhado por diversas partes do mundo. as microcasas têm sido destaque na imprensa e contam com dezenas de páginas nas redes sociais - que atraem milhões de seguidores. 
'sobrevivi aos nazistas graças a trem perdido'," mirjam lapid-andriesse tinha 10 anos quando foi tirada de sua casa na cidade holandesa de utrecht e colocada em um ""gueto"" de amsterdã com sua família, em abril de 1943."
por que o brasil comemora o dia dos pais em agosto?," chega agosto e não tem como esquecer. os anúncios pipocam em jornais, revistas, internet, televisão e pontos de ônibus. o segundo domingo vai fechar e aí é hora de dar um presente ao pai - e reservar o dia para aquele almoço em família. "
"as lições da estônia, país que revolucionou escola pública e virou líder europeu em ranking de educação","na última edição do pisa (sigla em inglês para programa internacional de avaliação de estudantes), avaliação trienal realizada pela ocde (organização para a cooperação e desenvolvimento econômico), a estônia apareceu em terceiro lugar, atrás apenas de cingapura e japão. "
por que os suíços ainda preferem dinheiro vivo,"enquanto o uso de dinheiro em espécie diminui em diversos países europeus, fazendo com que muitos deles tirem de circulação as notas com valor mais alto, a suíça acaba de lançar uma nova cédula inteligente. "
quem foi o primeiro serial killer e pedófilo registrado na história,"já ouviu falar do conto barba azul, em que uma jovem descobre que seu marido esconde cadáveres de suas esposas anteriores em um armário?"
por que fumar cigarro é hábito mais comum entre os mais pobres,"na meta de reduzir o hábito de fumar, o brasil recebeu notícias positivas neste mês de julho: foi o segundo país, depois da turquia, a alcançar patamares da organização mundial da saúde (oms) em ações como a proibição do tabaco em espaços públicos e a ajuda àqueles que querem largar o vício. "
"'quero saber o que tem lá. defendo a liberdade de informação', diz janaína paschoal sobre conversas hackeadas",janaína pascoal (psl-sp) se tornou uma das raras vozes dissonantes no psl quando o tema são as declarações do presidente jair bolsonaro. 
